万得代码,名称,日期,时间,开盘价,最高价,最低价,收盘价,交易量,交易额,配对项,利率
000001.SZ,平安银行,20110216,150100000,5676664,5726932,5644349,5701798,18320572,289815280,12316,0
000001.SZ,平安银行,20110217,150100000,5730522,5805924,5687436,5737704,25381007,405836830,15856,0
000001.SZ,平安银行,20110218,150200000,5708979,5780790,5673074,5737704,22880239,363416330,13000,0
000001.SZ,平安银行,20110221,150100000,5673074,5744885,5655121,5734113,31654343,502016620,14046,0
000001.SZ,平安银行,20110222,150100000,5737704,5741294,5550995,5554585,34395853,538516390,23422,0
000001.SZ,平安银行,20110223,150100000,5561766,5644349,5554585,5594081,35743431,555794780,13573,0
000001.SZ,平安银行,20110224,150100000,5594081,5597672,5529451,5586900,20230781,313473070,13388,0
000001.SZ,平安银行,20110225,150100000,5604853,5805924,5550995,5705389,50926394,807238720,31785,0
000001.SZ,平安银行,20110228,150100000,5676664,5737704,5612034,5719751,30763735,486809450,19633,0
000001.SZ,平安银行,20110301,150100000,5726932,5813105,5698207,5759247,48277554,774219080,27982,0
000001.SZ,平安银行,20110302,150100000,5726932,5852601,5712570,5809515,48810709,786881440,28829,0
000001.SZ,平安银行,20110303,150100000,5816696,6021357,5809515,5888507,98048937,1616932460,53114,0
000001.SZ,平安银行,20110304,150100000,5906460,6014176,5856192,5989042,50539628,833234910,24893,0
000001.SZ,平安银行,20110307,150100000,6024948,6093168,5942365,6010586,49762450,834013040,29934,0
000001.SZ,平安银行,20110308,150100000,6010586,6053672,5949546,5978271,32181261,537368710,21084,0
000001.SZ,平安银行,20110309,150100000,5996223,6057263,5989042,5992633,32364768,542959240,19204,0
000001.SZ,平安银行,20110310,150100000,5960318,5960318,5823877,5834648,30849383,504165750,22367,0
000001.SZ,平安银行,20110311,150100000,5809515,5849011,5755656,5762837,23016686,371901330,18169,0
000001.SZ,平安银行,20110314,150100000,5744885,5813105,5741294,5805924,21799970,350756120,13328,0
000001.SZ,平安银行,20110315,150100000,5752066,5780790,5637168,5687436,28438142,451454510,20564,0
000001.SZ,平安银行,20110316,150200000,5694617,5744885,5651530,5726932,24207567,384301450,14695,0
000001.SZ,平安银行,20110317,150100000,5680255,5708979,5629987,5640759,20726243,327039730,14035,0
000001.SZ,平安银行,20110318,150100000,5705389,5705389,5655121,5683845,14524328,229686240,8934,0
000001.SZ,平安银行,20110321,150100000,5673074,5705389,5644349,5662302,16015761,252850940,10358,0
000001.SZ,平安银行,20110322,150100000,5683845,5762837,5619215,5748475,25194371,401085860,16243,0
000001.SZ,平安银行,20110323,150100000,5730522,5798743,5716160,5780790,22679887,363809600,14413,0
000001.SZ,平安银行,20110324,150100000,5777200,5780790,5726932,5737704,16012496,256090870,10824,0
000001.SZ,平安银行,20110325,150100000,5737704,5866963,5730522,5838239,36086255,585086420,22333,0
000001.SZ,平安银行,20110328,150100000,5877735,5967499,5859782,5863373,36793238,605067460,21282,0
000001.SZ,平安银行,20110329,150100000,5874145,6014176,5856192,5924412,48258736,798647390,27500,0
000001.SZ,平安银行,20110330,150100000,5917231,5996223,5870554,5881326,27507684,453620670,15258,0
000001.SZ,平安银行,20110331,150100000,5881326,5910050,5748475,5773609,21336829,345191100,14171,0
000001.SZ,平安银行,20110401,150100000,5773609,5953137,5770018,5949546,32324047,530034240,18507,0
000001.SZ,平安银行,20110406,150100000,5960318,6132664,5960318,6103940,74524386,1263488260,43173,0
000001.SZ,平安银行,20110407,150100000,6103940,6236790,6050082,6175751,64881087,1112314070,30115,0
000001.SZ,平安银行,20110408,150100000,6161389,6190113,6089578,6164979,26811761,458985760,16182,0
000001.SZ,平安银行,20110411,150100000,6168570,6301420,6103940,6114712,56381824,974852490,26906,0
000001.SZ,平安银行,20110412,150100000,6139845,6229609,6093168,6125483,38618173,662860200,19733,0
000001.SZ,平安银行,20110413,150100000,6103940,6480948,6064444,6480948,72385124,1268537520,36939,0
000001.SZ,平安银行,20110414,150100000,6631751,6678428,6498901,6531216,104925065,1921868260,42275,0
000001.SZ,平安银行,20110415,150100000,6538397,6739468,6516854,6725106,67079415,1242600380,36494,0
000001.SZ,平安银行,20110418,150100000,6703562,6778964,6624570,6775373,58014896,1082012990,26752,0
000001.SZ,平安银行,20110419,150100000,6689200,6732287,6581484,6617389,52577707,975147520,23395,0
000001.SZ,平安银行,20110420,150100000,6617389,6660476,6430680,6488129,48925674,891280630,21815,0
000001.SZ,平安银行,20110421,150100000,6534806,6617389,6480948,6506082,31806222,579304650,14590,0
000001.SZ,平安银行,20110422,150100000,6462995,6509672,6366050,6412728,30666850,548689880,15621,0
000001.SZ,平安银行,20110425,150100000,6419909,6559940,6355279,6491720,35864668,646189920,17582,0
000001.SZ,平安银行,20110426,150100000,6477357,6620980,6455814,6613798,38943064,711900590,19611,0
000001.SZ,平安银行,20110427,150100000,6617389,6743058,6495310,6563531,53270504,985540100,22890,0
000001.SZ,平安银行,20110428,150100000,6613798,6822051,6592255,6685610,64895809,1215618340,34079,0
000001.SZ,平安银行,20110429,150100000,6678428,6678428,6430680,6534806,50049593,911382610,22319,0
000001.SZ,平安银行,20110503,150100000,6516854,6592255,6488129,6541987,22105844,402350130,13001,0
000001.SZ,平安银行,20110504,150100000,6462995,6585074,6348098,6412728,39381978,708758050,19233,0
000001.SZ,平安银行,20110505,150100000,6330145,6434271,6326554,6366050,24603790,437563130,9995,0
000001.SZ,平安银行,20110506,150100000,6301420,6405546,6269105,6297830,24111905,425935560,11501,0
000001.SZ,平安银行,20110513,150100000,6283468,6362460,6103940,6344507,36798422,638079680,20249,0
000001.SZ,平安银行,20110516,150100000,6269105,6333735,6154208,6157798,19710485,342549020,13108,0
000001.SZ,平安银行,20110517,150100000,6157798,6452224,6157798,6412728,31970891,565242730,19167,0
000001.SZ,平安银行,20110518,150100000,6369641,6610208,6344507,6502491,29415320,532338140,18752,0
000001.SZ,平安银行,20110519,150100000,6524035,6592255,6419909,6437861,16459997,297958660,11600,0
000001.SZ,平安银行,20110520,150100000,6434271,6674838,6423499,6585074,31190030,572652150,20305,0
000001.SZ,平安银行,20110523,150100000,6559940,6570712,6333735,6427090,32912056,588700870,18698,0
000001.SZ,平安银行,20110524,150100000,6391184,6585074,6391184,6520444,29158742,528778300,16974,0
000001.SZ,平安银行,20110526,150100000,6437861,6498901,6322964,6387594,29474005,525548140,15235,0
000001.SZ,平安银行,20110527,150100000,6355279,6455814,6319373,6319373,23833087,423279640,11254,0
000001.SZ,平安银行,20110530,150100000,6272696,6355279,6200885,6308601,15090147,263972790,11120,0
000001.SZ,平安银行,20110531,150100000,6308601,6369641,6164979,6340916,19360769,338686760,10775,0
000001.SZ,平安银行,20110601,150100000,6337326,6337326,6222428,6258334,18103530,316218020,10143,0
000001.SZ,平安银行,20110602,150100000,6175751,6222428,5920822,5996223,43960073,739553850,21970,0
000001.SZ,平安银行,20110603,150100000,5963908,6028538,5920822,5999814,15453683,257350010,10327,0
000001.SZ,平安银行,20110607,150100000,5942365,6075216,5906460,6050082,14608911,244067280,9543,0
000001.SZ,平安银行,20110608,150100000,6039310,6039310,5917231,5992633,16075948,267290820,8434,0
000001.SZ,平安银行,20110609,150100000,5960318,6035719,5935184,5942365,12022235,200273670,7036,0
000001.SZ,平安银行,20110610,150100000,5928003,6014176,5888507,5935184,14557106,240550240,8654,0
000001.SZ,平安银行,20110613,150100000,5884916,5906460,5784381,5856192,16282265,265033180,9264,0
000001.SZ,平安银行,20110614,150100000,5852601,6039310,5834648,5928003,27898386,463185180,13737,0
000001.SZ,平安银行,20110615,150100000,5910050,5967499,5838239,5838239,16867712,275973990,9852,0
